time_h,time_d,A_gut,A_central,C_mgL,C_uM,KRAS_GDP,KRAS_GTP,KRAS_drug,TE,KRAS_GTP_norm,R,E,E_norm,T,T_change_pct,Z
3762.5,156.77083333333334,6.473712378899924e-06,65.10759709254398,0.3085668108651374,0.5504224239478012,0.1504177838408156,0.01397924825251087,0.8356029679066737,0.8356029679066734,0.14202916224551052,1.1083040893134617,0.8919037085946779,0.8919037085946779,0.8969564655542288,-10.304353444577119,0.9457924827134498
3763.0,156.79166666666666,3.926365479284465e-06,60.747538423169,0.28790302570222276,0.5135623005747819,0.1558909187974458,0.014472506005394216,0.8296365751971602,0.8296365751971599,0.14704066101480534,1.1085832756526985,0.8938992506380466,0.8938992506380466,0.8969766037864187,-10.302339621358126,0.9457881767391023
3763.5,156.8125,2.3819847906001808e-06,56.67945915174609,0.2686230291551947,0.4791705835804401,0.16146076002071927,0.014985187713320303,0.8235540522659606,0.8235540522659603,0.15224950716733437,1.1088231146192495,0.8961911369148804,0.8961911369148804,0.8969992312531903,-10.300076874680975,0.9457832256679594
3764.0,156.83333333333334,1.4445923438910975e-06,52.883806131675925,0.25063415228282426,0.44708196982309,0.16712340400508532,0.015516386530915548,0.8173602094639992,0.8173602094639992,0.15764648715410207,1.109019301172964,0.8987724073109277,0.8987724073109277,0.8970247165372862,-10.297528346271378,0.9457776181859948
3764.5,156.85416666666666,8.761101448210707e-07,49.342336049765244,0.23384993388514333,0.4171422295489535,0.17287485094522878,0.01606522479686463,0.8110599242579067,0.8110599242579065,0.16322268393614475,1.1091677077790436,0.9016357619337025,0.9016357619337025,0.8970534313623785,-10.294656863762153,0.9457713435005349
3765.0,156.875,5.317509890675148e-07,46.03802816950366,0.21818970696447232,0.3892074687200719,0.17871101048904306,0.016630849514761733,0.8046581399961954,0.8046581399961952,0.1689694310699793,1.1092643873422983,0.9047736003395035,0.9047736003395035,0.8970857515717922,-10.291424842820785,0.9457643913411398
3765.5,156.89583333333334,3.223417868787786e-07,42.95499865313885,0.2035781926689045,0.3631434046894479,0.18462770530525915,0.017212429935675184,0.7981598647590658,0.7981598647590658,0.17487828814645998,1.1093055749530267,0.908178043552726,0.908178043552726,0.8971220582584002,-10.28779417415998,0.9457567519568564
3766.0,156.91666666666666,1.9580930678067255e-07,40.07843173025306,0.1899451740770287,0.33882478429723284,0.19062070704730444,0.01780914678500403,0.7915701461676916,0.7915701461676916,0.18094093133564104,1.1092876905655749,0.9118409957747237,0.9118409957747237,0.8971627387608259,-10.283726123917415,0.9457484161420245
3766.5,156.9375,1.1872922483368349e-07,37.39449855474934,0.17722511163388313,0.31613469788420107,0.19668571429069906,0.018420198788836474,0.7848940869204646,0.7848940869204646,0.1871492196945787,1.1092073386683483,0.9157541179176394,0.9157541179176394,0.897208188015664,-10.279181198433596,0.9457393752069247
3767.0,156.95833333333334,7.212309466421441e-08,34.89030151967446,0.16535687924016332,0.29496410852687,0.20281840430150552,0.01904478865488473,0.7781368070436099,0.7781368070436097,0.193495052733629,1.109061310949228,0.919908902764909,0.919908902764909,0.8972588096095669,-10.274119039043306,0.9457296210162219
3767.5,156.97916666666666,4.37571361427032e-08,32.55380226585655,0.1542834230609315,0.2752112434194283,0.20901441081129593,0.019682131210399353,0.7713034579783048,0.7713034579783048,0.19997045309765754,1.1088465850596554,0.9242966376552861,0.9242966376552861,0.8973150173137231,-10.26849826862769,0.9457191459565293
3768.0,157.0,700.8000000437571,32.55380226585655,0.1542834230609315,0.2752112434194283,0.20901441081129593,0.019682131210399353,0.7713034579783048,0.7713034579783048,0.19997045309765754,1.1088465850596554,0.9242966376552861,0.9242966376552861,0.8973150173137231,-10.26849826862769,0.9457191459565293
3768.5,157.02083333333334,425.05659792020674,296.0119674037589,1.4029003194490943,2.502497894129672,0.19675396496907632,0.020243014658620967,0.7830030203723028,0.7830030203723026,0.20566902893158917,1.1085603992493298,0.9288871969076494,0.9288871969076494,0.8973772303824676,-10.262276961753237,0.9457086586864313
3769.0,157.04166666666666,257.80985654296745,437.30654845077794,2.072542883652976,3.6970083547145483,0.16525333418097798,0.020426978717429396,0.8143196871015927,0.8143196871015925,0.2075381037690828,1.1082018791962893,0.9334543395816886,0.9334543395816886,0.8974457385810097,-10.255426141899026,0.945700741547818
3769.5,157.0625,156.36957371198346,505.74421928680306,2.396892034534612,4.275583365206229,0.13280545887262446,0.020158567822529387,0.8470359733048463,0.8470359733048463,0.2048110490768987,1.107775620196976,0.9376054322736336,0.9376054322736336,0.8975203820840687,-10.24796179159313,0.945696421090453
3770.0,157.08333333333334,94.84298290746275,531.1478470405293,2.517288374599665,4.4903467260072505,0.10660232689625733,0.01953214795914997,0.8738655251445928,0.8738655251445928,0.19844662326496385,1.1072924114070395,0.9410024729593508,0.9410024729593508,0.8976004416894053,-10.239955831059467,0.945695368517572
3770.5,157.10416666666666,57.525240036359314,531.5286043033101,2.519092911390095,4.493565664270594,0.08765304233294167,0.01867916216516104,0.8936677955018975,0.8936677955018972,0.18978028759803628,1.1067673883083733,0.9434436321330131,0.9434436321330131,0.8976847553940827,-10.231524460591734,0.9456968434685158
3771.0,157.125,34.89082484868804,517.7386503928102,2.4537376795867782,4.376984801260753,0.07476378063790197,0.017712256101795908,0.9075239632603023,0.907523963260302,0.17995652199424653,1.106217712506312,0.9448555128406008,0.9448555128406008,0.8977719063036305,-10.222809369636954,0.9457001283189055
3771.5,157.14583333333334,21.162350562177913,496.2926068182794,2.352097662645874,4.195679027195636,0.06638008689298669,0.016712660877278677,0.9169072522297349,0.9169072522297347,0.16980063451315147,1.1056606977207972,0.9452580562239907,0.9452580562239907,0.897860398404489,-10.213960159551105,0.9457046547398537
3772.0,157.16666666666666,12.83562364399245,471.0789494919635,2.2326016563600164,3.9825216845522946,0.061192785052142734,0.01573378948464678,0.9230734254632107,0.9230734254632105,0.15985530116401137,1.1051125605390484,0.9447297087337659,0.9447297087337659,0.8979487904988016,-10.20512095011984,0.9457100059543173
3772.5,157.1875,7.785208293202496,444.397531493113,2.1061494383559856,3.756955830103435,0.05824019110585958,0.01480845357371749,0.9269513553204232,0.9269513553204229,0.1504538883089698,1.1045877001997346,0.9433808400889874,0.9433808400889874,0.8980357844231442,-10.196421557685575,0.9457158844855561
3773.0,157.20833333333334,4.7219673231847,417.58854004058304,1.9790926068274077,3.530311464194448,0.05685469272472343,0.013955367022713222,0.9291899402525636,0.9291899402525634,0.14178652895076643,1.1040983560167663,0.941335644988368,0.941335644988368,0.8981202740241423,-10.18797259758577,0.945722078405937
3773.5,157.22916666666666,2.864017577686538,391.41374590170324,1.8550414497711054,3.309028629630941,0.05658345455540198,0.01318399546982103,0.9302325499747772,0.930232549974777,0.13394939397338174,1.1036545114522085,0.9387206323466445,0.9387206323466445,0.8982013643313834,-10.179863566861657,0.945728434837763
3774.0,157.25,1.737115993921503,366.28754176665694,1.735959913586052,3.0966106200250656,0.05712142729640784,0.012497905607558363,0.930380667096034,0.9303806670960337,0.12697872097279306,1.103263949391538,0.9356577123932444,0.9356577123932444,0.8982783701233593,-10.172162987664068,0.945734841137237
3774.5,157.27083333333334,1.0536151924425283,342.41681306202946,1.6228284979243102,2.8948064536644846,0.058262770466182286,0.011896996805072155,0.9298402327287457,0.9298402327287455,0.12087348753953317,1.1029323940330282,0.9322603315240138,0.9322603315240138,0.8983508015954655,-10.164919840453447,0.9457412120796843
