patient,scenario,best_change_pct,final_change_pct,change_wk9_pct,erk_rebound_72h,time_nadir_d,ttp_d,G_fb,k_GEF_basal,k_bind,rho_grow,rho_kill,tau_R,k_Z_up,alpha_Z,beta_Z,Z_0,f_block
105,crc_mono,-74.99684199019991,-74.99684199019991,-48.378007722753956,58.452175924917746,180.0,,1.747431491202781,0.03130940827604867,0.10506404138455476,0.0005061915955725678,0.0028778975590838802,31.734914281347454,0.0031506118197861875,3.1191846058980013,0.17589286605354038,0.0007743935658979973,0.0
106,crc_mono,-64.61139131798997,-64.61139131798997,-51.09075762891635,79.51594458364924,180.0,,4.514497501504488,0.02799651532646387,0.1369750909027179,0.0006318784993647325,0.0030324008758081836,23.957887702036146,0.0009591276315458395,2.351570822650082,0.36245146122668914,0.01595889853498664,0.0
107,crc_mono,-90.93689204039283,-90.93689204039283,-68.6944284008805,46.25364290730907,180.0,,1.2834438057545599,0.016588723896223328,0.16759656190628908,0.0007784743369584126,0.004826081675959427,32.32748673530825,0.003924258286514469,2.4390164519855655,0.49199540812794473,0.0019022127975870523,0.0
108,crc_mono,-2.8598215839378605,14.00588273454899,0.28883385641067516,75.73450083166779,22.0,,2.962040342718258,0.021048448266821156,0.14723825077296285,0.0005039201776864575,0.0013094879325446826,28.050241810503568,0.0023594934733869475,2.2598046016516493,0.47395736694177154,0.471072433245347,0.0
109,crc_mono,-99.97554750376216,-99.97554750376216,-97.07459135576583,60.69166937728425,180.0,,2.139794519378606,0.031547727115030504,0.15313103043855744,0.0003701738670159323,0.009780669167951467,26.308203592572195,0.001540198921337441,2.4893433474273676,0.2527814333907151,0.20772577775848886,0.0
110,crc_mono,-5.326988201257576,81.34570366701517,14.672701696229584,87.16313672684983,9.0,61.333333333333336,5.130318780733951,0.01870323583717661,0.08147720730799428,0.0004988103106414735,0.004779727828393226,51.77779912412903,0.0023432613628379265,14.259272704603125,0.40762957819551415,0.08303142876173064,0.0
111,crc_mono,-24.115567919831726,278.782696613477,-0.19333151595609666,84.94970219850711,24.0,55.333333333333336,6.622773494186491,0.031446290289967795,0.2209355456589847,0.0009939334970340127,0.003679820900084792,32.41807778337269,0.0009254738981055871,3.335240541676821,1.1584444912138445,0.0013362757041449483,0.0
112,crc_mono,-9.214391517603449,79.69985058533578,10.789628175197175,82.91519173518911,14.0,60.333333333333336,3.29181380983586,0.01620011601059145,0.09370262879431748,0.0005375439313867667,0.0037521902603294037,37.22917205626519,0.00421536175579683,3.678388399682891,0.7208162508315072,0.17451419972367888,0.0
113,crc_mono,-99.48746718852449,-99.48746718852449,-90.83545420989195,63.91432230584274,180.0,,2.4748963930988475,0.03530738534934924,0.17781810991500221,0.0006132009742709698,0.0060863845124807334,32.64076352960667,0.002897793283650857,0.9459512488620493,0.5822890578946669,0.0070342241351178695,0.0
114,crc_mono,-71.73959102558807,-71.73959102558807,-44.01172311570715,88.03954682608092,180.0,,7.512731002381884,0.019809961255882906,0.2398119822788723,0.00046939213732904447,0.0036190201346133263,57.80610015680755,0.0037834545706050275,2.1117422622761524,0.1867325903759496,0.043385946099205104,0.0
115,crc_mono,-11.429135887086971,350.063942481977,104.27413644036187,76.40616109832314,5.0,26.333333333333332,2.57797836504964,0.02212491913947864,0.21599932037845254,0.0008766624833228625,0.006671479505102435,46.09145648376112,0.00883358525193989,5.8121133832970004,0.9461662523267995,0.02202506951912901,0.0
116,crc_mono,-93.33330411854696,-93.33330411854696,-64.04842032966012,56.00858992879556,180.0,,0.871276850022081,0.01747393236975526,0.2119232851367926,0.0008400742977993287,0.00543070157772957,45.85207491713463,0.02126490710358672,2.3976036681840203,0.4817192507456654,0.16467934637567727,0.0
117,crc_mono,-13.643226777540807,-6.225080989861864,-13.338482864550883,83.61317493408012,51.0,,3.9471516014416816,0.02530349677597727,0.1501386328871238,0.0006035347423609822,0.004059205085938349,38.05008123651275,0.0019336863276800272,3.420736332162334,0.631522720999535,0.4977519067185276,0.0
118,crc_mono,-34.67109726283102,207.08613454554668,-7.216733901915207,82.5623490797828,24.0,48.0,3.8210152151594663,0.015679864265449477,0.12144743648033426,0.0003580627406533613,0.004438274039305698,23.363374929652668,0.0013440594236172455,1.8002263661038493,1.5075718647089829,0.1055803032191877,0.0
119,crc_mono,-31.245727629262387,41.57266642482911,-18.67511821006599,68.63769831840247,22.0,66.33333333333333,2.4915686169089635,0.02929389354034802,0.12653823270674314,0.0011009898147391148,0.007671319760424277,30.89964441629213,0.0029492898775204416,8.081042717706211,0.5485305367754788,0.0051894091534952815,0.0
120,crc_mono,-3.968913550061548,196.5871998793116,47.73470959721937,85.59388549950624,5.0,33.0,3.382275927896273,0.029717073181027554,0.10633881022689128,0.000525782142524829,0.002991692389776521,47.49289889866376,0.006504232808237134,4.418229812471007,0.8272553098675502,0.11438893696353572,0.0
121,crc_mono,-90.2153507321121,-90.2153507321121,-61.389600459527486,70.9423887135864,180.0,,3.2099775947777593,0.024596441137095488,0.181335112088139,0.00045766099313673494,0.00944909094960201,42.806100263611306,0.0030237885229986204,6.387772439564704,0.32664059259857164,0.47240863766517677,0.0
122,crc_mono,-87.51294292086669,-87.51294292086669,-79.0522270857279,58.86573894601723,180.0,,1.4957380595649705,0.03258277219616199,0.09605502147148626,0.0005433762868203479,0.005951199225515536,39.03369732586661,0.001568305219184069,2.470108178830817,0.7545004097272023,0.07745898281361217,0.0
123,crc_mono,-8.00534393666239,115.76117203712744,29.0260327614154,83.8960652456987,8.0,39.666666666666664,4.087369737464327,0.020800838677048784,0.13045891230276266,0.0010158959976063048,0.005237014037681828,30.52486992234465,0.0066293431037351466,3.759113049363644,0.6084589843482862,0.11842517440953688,0.0
124,crc_mono,-0.8275555298059234,115.12752736953296,30.464535652404766,81.94433053126227,5.0,46.666666666666664,2.87719450599186,0.014010297688151974,0.17030880320349787,0.0006742293518950025,0.0034495883638661134,27.136715867960323,0.004058588897890315,4.664602235262478,0.7484862418514817,0.534535601730435,0.0
125,crc_mono,-34.912678797197394,-34.912678797197394,-27.234562843286948,77.9871289506735,180.0,,2.782399587873413,0.026575038050250615,0.15886479151087768,0.000575452343881988,0.0064843549563855475,37.74285805918699,0.008615807896393178,3.1797411701331266,0.7144657558826525,0.06523856062580209,0.0
126,crc_mono,-0.0915609413455809,369.19065517891073,133.29373646710022,88.38093611139975,2.0,23.333333333333332,3.7456408201449496,0.0249361867123096,0.13365886879231917,0.0007250319477805689,0.0020956095216510397,35.67836053285447,0.004266057115540045,6.426322599261194,1.1024634933204407,0.22705811113723928,0.0
127,crc_mono,0.0,399.9999945838165,396.10230861028555,105.95100797774589,0.0,21.333333333333332,2.8947144208578237,0.016940298811097276,0.10290634421891125,0.0013239199521752516,0.00509711880117198,47.67634333985858,0.005791743962483712,2.6639600937825576,1.8153443176908406,0.27265086684444645,0.0
128,crc_mono,-9.45419933871513,188.29936488167914,36.17063863470429,85.47401305286544,13.0,41.0,2.732277286314338,0.019913155482181696,0.10033235434636499,0.0010681997428777616,0.008311485649837493,37.820872316856025,0.0032055059509862828,3.2219095639306925,0.8045029405739627,0.5080036838790719,0.0
129,crc_mono,-0.09101322651818844,395.9540809780385,207.6335056932416,88.43701163572233,2.0,23.333333333333332,3.104558129972683,0.02642543974774736,0.11099832050159013,0.001124402246338024,0.002536138396564116,22.76706808562694,0.0039572758607971555,1.5939282775318906,1.074157792209555,0.3219993513948313,0.0
130,crc_mono,-3.9766849206629318,394.55492747976103,187.3734213897831,96.66526266358322,3.0,24.333333333333332,4.437115797204189,0.011778913531085986,0.15442186393155416,0.0003940232464554609,0.0031736550001208344,42.995840953117906,0.003901221712837696,2.6275269827360104,1.938280813787074,0.14198890008145187,0.0
131,crc_mono,-20.56503392791398,11.057766013501036,-14.460162258813437,56.47130077742627,24.0,109.33333333333333,1.5546719584490634,0.01906088747770372,0.15265151369658717,0.0004520661840020939,0.0029158109453387964,40.03601572843867,0.0045600127091301275,3.0484124202842837,0.7753103731498373,0.0029232061517973336,0.0
132,crc_mono,-18.350646554373174,393.97495260478604,166.6174113364048,81.16930455540172,6.0,27.333333333333332,2.6391009179632094,0.020594487497759138,0.143977334327293,0.0005839193656925175,0.0062661646315399335,44.05491221806511,0.004607970187491507,4.036902651479775,1.5590394948199906,0.004015087577164685,0.0
133,crc_mono,-4.2347858713705495,118.8633100704636,31.508132557058154,66.59737142244147,5.0,40.333333333333336,2.93964957533004,0.02814559088899605,0.1761779266756927,0.0012893584289225208,0.003054271265031262,35.91955290627242,0.005318731546559019,8.786949863350761,0.20302643824762726,0.00633121015949524,0.0
134,crc_mono,-13.91473768406113,399.96476642026704,330.5409405068261,80.88817830639663,5.0,26.333333333333332,1.8424716703339679,0.016125114796178334,0.15088230553362184,0.0011675669690562865,0.005220294137933913,39.901617415592405,0.005415549777862267,1.2158080994601912,1.4719599971011206,0.10661106683281685,0.0
135,crc_mono,-95.45304795967951,-95.45304795967951,-73.95914057183947,59.2493690609868,180.0,,2.165220079555024,0.020449255919586365,0.14518364516941626,0.0006718694643683895,0.0056258995094285,43.361755592516836,0.00447237564680172,2.421605408768421,0.34340227133611967,0.026953231987799604,0.0
136,crc_mono,-32.99026868848133,-32.99026868848133,-21.45685109400166,69.98848132749627,180.0,,2.850489111229022,0.023887479330046986,0.1310301794565564,0.0006088061982235643,0.00226363296668867,34.09569540781076,0.0036223815867412056,2.960691816467229,0.24863521979385542,0.08594924398219993,0.0
137,crc_mono,-1.0408394290891798,262.13785783948447,71.0094925967623,99.35846728631438,1.6666666666666667,27.333333333333332,12.877328828282192,0.026046986521606773,0.19072068727557584,0.0010805851639791755,0.003899982422897383,39.0858159292744,0.0010680143933046963,2.221687877320055,0.8796391457628439,0.2975271376123939,0.0
138,crc_mono,-3.241398213072,365.9550724538386,123.85800335866155,90.18204472469887,4.0,25.333333333333332,5.166334591698353,0.031052538392089445,0.10851287508616694,0.0006954015208465866,0.002940714725273305,28.663395035485674,0.005162208202188806,4.102394299726739,1.0870187165190137,0.020281454984703025,0.0
139,crc_mono,-8.34187945715973,376.1934203111145,143.5191401009723,80.08080210250836,4.0,25.333333333333332,1.4455287683577869,0.028392162537786727,0.11653272093444669,0.0006919833911999344,0.00502619183612996,36.31744805538907,0.009665670717319209,5.256955707938487,1.1242645973880963,0.0033957062926068165,0.0
140,crc_mono,-2.1715093766921267,29.296527151746954,7.23414337014523,83.53012162233647,7.0,117.33333333333333,6.241215091948788,0.018441774429896026,0.20383337747590796,0.0004910285470606255,0.00214754041786164,30.91237105104342,0.005487078616689672,5.442060840586735,0.14837462050056058,0.14742291152777964,0.0
141,crc_mono,-38.37209574776582,-23.186147537243574,-37.77612902328398,91.31007829097491,52.0,158.33333333333334,7.84697343140762,0.012959032639030246,0.18823757113510017,0.000842819504605161,0.010881165545201313,39.87836445869559,0.0019110718926307372,3.8680690631812737,0.7234008815915141,0.27703217301001803,0.0
142,crc_mono,-2.760347330696866,189.68052693456156,38.50896416515219,97.47872151774666,8.0,41.666666666666664,8.741807189403374,0.023785615668907367,0.10909138182300947,0.00038614029705593593,0.004220586907467061,34.22602294040572,0.002748356409819805,1.98536010307539,1.008237923204129,0.40873110008762126,0.0
143,crc_mono,-16.94541441779641,19.543292661821155,-11.236776355652578,83.40457292758967,26.0,107.0,4.640219254841673,0.012511621307827311,0.10226774630924737,0.0005671429638310797,0.004007436149085854,32.50408917919869,0.002464744320140575,4.464451512691301,0.5416764420471664,0.0639413317363335,0.0
144,crc_mono,-30.610468294011874,25.75757303188513,-28.33041792687463,71.49163566998307,44.0,99.66666666666667,2.2823267894571004,0.029444132562872226,0.14408738964436943,0.0004717637934432998,0.005273802018969512,42.17754279808985,0.001461924036602665,4.947004351323284,0.9322969387035794,0.28469712035860256,0.0
145,crc_mono,-14.78386462936757,-14.78386462936757,-14.284136746799659,64.47015092302134,180.0,,1.3421969316998776,0.034544032472467824,0.14265196536188504,0.0005582929390009771,0.004737120070158422,42.68559066642375,0.011390763005188412,4.400012087399817,0.660423831702114,0.004569613465606118,0.0
146,crc_mono,-78.12763834385541,-78.12763834385541,-58.97542651615842,78.49224910403167,180.0,,3.9776265384713185,0.01912544084180337,0.12925439042042697,0.0008265866823776556,0.00610968457818632,19.466170647010596,0.0016433517011183996,3.2997649845241845,0.3539044970068473,0.17808070198660655,0.0
147,crc_mono,-21.348001247892533,34.836453587817864,-12.860151606310644,83.15068214461901,28.0,82.66666666666667,2.9348881637106503,0.024481315991918398,0.12221218272603765,0.0007213126570033914,0.004514206196453909,31.291839069836218,0.003094056995015928,1.3881469107542934,0.7993873310797655,0.41216179192073904,0.0
148,crc_mono,-73.54996716664378,-73.54996716664378,-54.31262348494648,57.5414587889276,180.0,,1.6681331484213047,0.018779111924524642,0.23516756972752617,0.0006307652999831523,0.004993670148824671,29.254274783334104,0.005753487982544181,1.6321512878037097,0.76703430238144,0.032219258156770555,0.0
149,crc_mono,-68.65144647524747,-68.65144647524747,-57.95735258245727,53.876174119667276,180.0,,1.1376184171369077,0.02367553693897714,0.0869462776128897,0.0004100712884124629,0.004327830454291487,27.279025239286018,0.0019948979008713986,4.132515567616146,0.6463015398285755,0.017995563660032413,0.0
150,crc_mono,-4.249855484451237,399.99360100153956,358.8334841190127,87.58037646477638,2.0,23.333333333333332,3.7210045981366093,0.03424885043151093,0.19619431648731003,0.0012499314071530094,0.004191346408774525,36.540713632023454,0.005178770301419977,9.99123830862401,1.543840591037724,3.93639238225021e-05,0.0
151,crc_mono,-99.39780171288226,-99.39780171288226,-90.65440610596404,65.79531962687352,180.0,,1.8254659300786078,0.037519609229360935,0.06982561594895367,0.0003090663857747368,0.0073249547024706665,41.37062872009834,0.0025339574100682236,2.1406973624553745,0.3699153906800709,9.31984382941206e-06,0.0
152,crc_mono,-0.2991706234705571,147.23556841452026,41.15310300321418,74.6462406857237,2.0,38.333333333333336,3.432833062976936,0.021561032329671586,0.18581855098619832,0.0010261652480974927,0.002436120316325953,25.330115172343913,0.00306608056087085,6.263983007447831,0.4392080211355345,0.3336937445956309,0.0
153,crc_mono,-6.493320187859553,-3.550908904827388,-6.272980295462782,65.59530937762278,45.0,,0.6307382480542789,0.02778956056700551,0.1185192614135997,0.0003671487028332022,0.002286506104091971,40.36481868675,0.0031209074862154937,4.6219140004813655,0.6647790781726722,0.5923776075629995,0.0
154,crc_mono,-70.14915912548206,-70.14915912548206,-48.10864490325331,65.3603704460998,180.0,,1.6034958718608505,0.02682657024545153,0.07358009163158004,0.0004198000100306287,0.003151960984877317,40.473622896763246,0.001351281561432396,2.9948667432009772,0.46721925662156977,0.26736979308921227,0.0
155,crc_mono,-76.62379181360883,-76.62379181360883,-47.05186062641822,84.81040019315871,180.0,,4.4440185454188,0.02103671579435424,0.11328786073259184,0.0006390347407934248,0.005690070808901635,42.25906195012771,0.009393611600717408,2.2827135995690044,0.3490818147940186,0.0389103455725929,0.0
156,crc_mono,-6.095097831761831,235.10414736598779,58.22690160312949,72.97750517991511,5.0,29.333333333333332,2.4343961611221387,0.032941866040310144,0.13498690602295133,0.0007413056094730285,0.005149182690474359,40.88152139034925,0.005586219166546612,14.223365893780215,0.78932371165794,0.020919343761440546,0.0
157,crc_mono,-8.37976312866643,390.8281836913871,147.7227296796027,88.96349604594215,6.0,27.333333333333332,3.182566661972151,0.030766389266904132,0.10819388074660953,0.000316841609393605,0.004260163270671537,24.500159849797626,0.0031887906443098524,5.090270584208783,2.1071472500905917,0.05519445792480684,0.0
158,crc_mono,-92.14004213027305,-92.14004213027305,-67.40629841190331,49.35929973576207,180.0,,1.5211187795300691,0.018262164794723798,0.16148597736367415,0.0006767512167832819,0.003497186736119673,27.667275231141943,0.003460764868018603,1.9623236151474754,0.3204002187452915,0.012455862744122866,0.0
159,crc_mono,0.0,295.55714808963637,100.00624059415651,87.73653364079863,0.0,21.333333333333332,4.558568794281141,0.06759255130791575,0.09937953920580579,0.0011389247464752249,0.002064629706027714,25.078736890118016,0.0016822919085971407,5.139652531571288,0.573652551842028,0.3501299073190208,0.0
160,crc_mono,-51.43709400087619,-51.43709400087619,-26.853213363598172,60.938466153775906,180.0,,2.7029070190135185,0.02719037277529788,0.2888199798219006,0.0006876229899770526,0.0030049436975753572,30.59357929503258,0.004130192855575566,3.9837695113743923,0.2943358976369836,0.446018551678753,0.0
161,crc_mono,-89.16560294876655,-89.16560294876655,-72.37893113604444,80.77798653344685,180.0,,4.270379822857835,0.036021084119539575,0.15186069742844013,0.0004050847823582402,0.004914645987354555,37.15523968020519,0.0012507770284120804,1.8661765974145927,0.6886773223580008,0.1391382508253884,0.0
162,crc_mono,-13.377275207944695,91.00254361265523,10.240336665870785,80.86608057706862,13.0,52.333333333333336,3.69002143847971,0.027409581105852572,0.24282770143826973,0.00020347573948540477,0.003960524660228292,33.70064247012419,0.004295552995079203,4.3166543947541856,1.1334356419207434,0.1130009751172529,0.0
163,crc_mono,-10.769269921316482,52.354763967417426,5.219331838431285,84.8715678662534,15.0,68.33333333333333,4.86031453582277,0.030579140693804407,0.1486815688864303,0.000895745995887407,0.0027528575329560274,41.480252921479185,0.004409644319654605,1.2498089401239594,0.5872714029811429,0.04614529251494824,0.0
164,crc_mono,-10.214923452996727,-8.921694860608763,-9.732570313962851,90.30656111476895,27.0,,7.047827865051947,0.03961633148354257,0.1656256806704187,0.0006467120757364465,0.0037217761742060233,55.285368195204384,0.00747353393937192,2.8306653749704394,0.26144976821552046,0.009696552922655938,0.0
165,crc_mono,-45.93873120358497,-45.93873120358497,-25.08621190022813,71.14314137609934,180.0,,1.6749869839294704,0.017665677196514757,0.10659533267235982,0.0005957446677143677,0.003087524374532173,24.840187208189462,0.010396918089274608,2.056000945455237,0.527607634345922,0.1874237512431293,0.0
166,crc_mono,-6.166036251059137,197.61372595940307,41.61338058648929,76.8063644543632,7.0,36.333333333333336,2.663524331523386,0.022427010937213002,0.11947519596298545,0.0005176627531964448,0.0025026651862687654,36.82980781944665,0.005086648957990504,5.047845720717049,0.8671770362571635,0.013404157483111035,0.0
167,crc_mono,-7.027572152812612,50.59759588211825,7.042767746139189,78.57097982999544,12.0,76.33333333333333,3.553163430838043,0.04160810911831086,0.22374177296194012,0.0003250432987326814,0.0030731924300954646,23.631499448548944,0.005386243293982976,5.69498396253191,0.817841224112611,0.11685373699094329,0.0
168,crc_mono,-37.55582347112628,-6.068001715716642,-36.28859121998549,80.73139381849539,47.0,115.66666666666667,3.8693624185712117,0.016505114792870614,0.13893873930825007,0.0004875801026181729,0.004836021851707514,41.128974365602254,0.001880817984682075,2.848868296147093,0.8537272302625064,0.16251187778575452,0.0
169,crc_mono,-22.400870662110783,238.8129567812865,30.55580512871805,87.72366860364407,13.0,34.333333333333336,4.364429403391332,0.02343142450423886,0.08994168923504497,0.0005129316303542802,0.005551648762798861,35.86073393281638,0.004501807374220877,1.8925052572389451,0.980483794224895,0.00026504455424846654,0.0
170,crc_mono,-0.5193015270274604,399.9999999999961,399.95619596770115,107.7607628170649,1.6666666666666667,23.0,4.97835459004112,0.025075301841292086,0.09786951897904579,0.0008352044200071587,0.0029672446998563707,25.8726243106993,0.0036718282160203273,3.927599835198987,3.4760627723902484,0.06634510755545693,0.0
171,crc_mono,-4.204734018257817,349.21417583256067,99.96275756631485,79.24846297482435,5.0,26.333333333333332,2.9976695867405194,0.02841870009281634,0.11049101504417808,0.0005613242823069403,0.002592537074500315,63.363442922595155,0.0038369661868319326,6.16084018048686,1.1902839485496395,0.06859807647037444,0.0
172,crc_mono,-94.43812144541272,-94.43812144541272,-76.26964433533077,43.02152396383164,180.0,,1.1158890561719614,0.021239722813233764,0.13633821666565363,0.0008818030651977977,0.008956678274428897,36.79084780655905,0.00328784447469096,5.9667536186086565,0.3442070637893109,0.02449654290174137,0.0
173,crc_mono,-15.760560971457416,346.724214970052,92.25437680727448,89.76277538405006,7.0,28.333333333333332,4.722794248993124,0.01802967372764672,0.16614036351177594,0.0005491264643683922,0.005463270063698239,32.96356421135617,0.005892687316096089,1.7155357796063195,1.2264633943227479,0.028523836035221743,0.0
174,crc_mono,-68.19231123078144,-56.76760303546911,-68.14362436682686,59.538367727893295,63.0,139.33333333333334,1.9679623060215274,0.02315125229282665,0.13165486604838483,0.0007724224576509908,0.006245074135735154,44.850776083113225,0.0020779040986914667,2.3537041435229216,0.8139218760042186,0.03867663044362487,0.0
175,crc_mono,-21.24509183198564,82.38818399095847,-10.58894547406296,67.41626256412366,28.0,73.0,2.8379811571727527,0.028671420404219192,0.1714000236620574,0.001062963636793172,0.002782204083480057,30.323153575575486,0.001308389942947942,3.820376263205772,0.6706041628819012,0.05234366890901978,0.0
176,crc_mono,-0.4326317618437048,123.05306088547442,33.75729565343146,88.31542406129265,2.0,42.333333333333336,6.155358095751422,0.01711718686183806,0.1480203622195875,0.0005298240032748151,0.0009448213503997085,44.26373008064762,0.0030421594037439567,2.6379674337570114,0.5360170238768395,0.2143825791537303,0.0
177,crc_mono,-78.51835134773108,-78.51835134773108,-48.61352815099782,54.954937560984874,180.0,,1.858590832691591,0.02549994631932084,0.19280767636425075,0.0011030265433106116,0.0049697535935423415,33.31273942650482,0.005643677488488199,3.5498928821363878,0.2877700546672102,0.25147384341374535,0.0
178,crc_mono,-0.522173560700312,376.90636329825116,129.76707441445612,94.14658750078394,3.0,24.333333333333332,3.6116546485341394,0.024036118685127696,0.16075253518939372,0.00043075636424974253,0.002181554339831247,29.588472097965465,0.0024877739644630086,2.55609043369439,1.6447526202198743,0.32044129771528684,0.0
179,crc_mono,-56.7376750014987,-56.7376750014987,-47.86392008137037,47.573876464597234,180.0,,1.2414496477949934,0.030342313502541827,0.12088347462373378,0.0009727832146227757,0.00804490690937017,56.16390430984774,0.0033878557441767852,6.792963255681789,0.5110262110555968,0.0756650268102195,0.0
180,crc_mono,-8.253984096237389,44.14215184608394,3.7480191008299135,77.36669652700705,14.0,83.0,3.2374385595988553,0.019243071940751134,0.1169153999915256,0.0004772306179116808,0.0046683144184060795,37.35285484989653,0.0035751976888631206,11.213878375912456,0.563926195712498,0.09733201753880873,0.0
181,crc_mono,-69.25163110333574,-69.25163110333574,-53.48148968968916,66.45751315686462,180.0,,2.1880346509952875,0.033373282828698364,0.12570803544018688,0.0007040676404771794,0.004542045482509265,36.60753415643416,0.003754057663490526,1.8388974487474483,0.6214965956049753,0.010966690415314442,0.0
182,crc_mono,-0.4906739273290106,206.73736894703217,60.47541271200396,95.87869627598894,1.0,27.333333333333332,8.156306144836273,0.016966907125808336,0.09474217484122059,0.0007079639566438687,0.0013564720335564253,26.961282129925767,0.00364269174025397,2.140266757566321,0.5064100584364833,0.010353960554641266,0.0
183,crc_mono,-7.800050653400115,359.24759028043206,107.85890879739956,81.11443484212857,7.0,28.333333333333332,4.1605552857929755,0.04091820913652899,0.30431952231137627,0.0008726536622094662,0.003395238507153375,45.73368529161731,0.005046137662772616,2.2369559798729806,1.0228642228676998,0.15469226801751415,0.0
184,crc_mono,-1.6980101284961746,187.9155699370509,66.78252802665037,91.22742684987041,2.0,24.666666666666668,6.370840708409874,0.022149838868994236,0.1203528615435762,0.0012109894922397652,0.0028014815202548745,22.30166198374882,0.007504388492895219,1.6639856128289752,0.4439930438176756,0.05121200277210624,0.0
185,crc_mono,-84.96061861515261,-84.96061861515261,-54.10176122109179,80.38375510842273,180.0,,5.411896665395754,0.017974899433611264,0.2708601968796207,0.0004811891679072452,0.003217863263822231,28.848976029291745,0.002996240924564755,1.3190671823242146,0.37614159084309784,0.37619383900977627,0.0
186,crc_mono,-48.123618730283205,-48.123618730283205,-32.13028085437729,71.39490862242333,180.0,,3.7894367388624834,0.02065308011486014,0.17851182570847346,0.0005077756954816805,0.0015700071550429388,52.749852117360035,0.002175551744341844,1.0399290146887954,0.4516753387339562,0.009497832991511043,0.0
187,crc_mono,-61.441457765090625,-61.441457765090625,-41.19681309297535,67.6459391742563,180.0,,2.669796255529332,0.018111943583027465,0.17453727673038041,0.0004343506554207324,0.005883922424639913,30.16247716426191,0.0024228935274218572,7.1569949711643,0.4983483520004673,0.21160645508348208,0.0
188,crc_mono,-26.809716745896228,-22.528874890769334,-26.76625583703698,41.02987882081068,60.0,,1.5723768561873228,0.03193853267134108,0.21416433522443568,0.0006836065759149416,0.0033293146507044225,53.967973791636055,0.0021475702332340394,7.453923739329648,0.4871588058176921,0.04860006821079229,0.0
189,crc_mono,-18.9852475377046,65.3275624051185,-10.001488934916292,67.8501228265355,29.0,78.33333333333333,1.8986066748832056,0.02074228567114201,0.09263772953427689,0.0011592380006789815,0.003526070014866091,29.497743490190498,0.001508795058043044,3.473288130519906,0.5964603728849133,0.1959366732174036,0.0
190,crc_mono,-44.231083182294654,-36.247752399117005,-44.160817143752475,60.392194866278246,68.0,,1.5029031010323577,0.025866420968201416,0.086458205293045,0.0005316182194602328,0.003266218827574468,26.463827535158654,0.0018144336931746026,3.3281517568116348,0.6712579407330422,0.008440845881653317,0.0
191,crc_mono,-88.20494233819298,-88.20494233819298,-60.89188314613008,47.2363141789141,180.0,,1.393754702839236,0.032752447830639964,0.16285281925900205,0.00033903954544668886,0.006758517581614524,19.89696145564096,0.0019030680648539995,9.159827376067142,0.11640989299941737,0.2397638150840927,0.0
192,crc_mono,-74.3620693655854,-74.3620693655854,-46.64385269061512,68.50536506156159,180.0,,2.908108615834722,0.04467275512007565,0.1820532716293259,0.0005868742266681755,0.0033518652556634608,37.023265722546746,0.005248513580868667,2.173471837529204,0.376599129797547,0.001069489520670662,0.0
193,crc_mono,-7.472157867522721,387.87240388758306,121.33759140909129,82.13612944847776,9.0,30.333333333333332,3.138154008968939,0.02329287662740468,0.12531333954145799,0.0007865063877342743,0.003417068270473555,37.649646684194416,0.0021329963766738413,3.38054656863851,1.3279295518090504,0.1566911320335258,0.0
194,crc_mono,-1.9101900022991836,107.00123817423672,38.52327384627965,101.62071911405826,1.0,33.333333333333336,12.371619752580175,0.028807467387990556,0.10487989827142025,0.0009112681853517844,0.0032720200259962954,37.449116444868196,0.01447319230439933,0.712032790380928,0.3163409239046708,0.00119376352634503,0.0
195,crc_mono,-99.84552422991719,-99.84552422991719,-95.52484987985162,96.46912869333104,180.0,,8.938732670881807,0.026157384138266557,0.1271883652214564,0.0006174163659700669,0.012064243659416834,27.56364570097207,0.0006114335533543069,1.8315417968555454,0.28099323110783603,0.04120339575863924,0.0
196,crc_mono,-95.64789671672858,-95.64789671672858,-82.87396954578072,74.24263217708345,180.0,,3.0178915407973754,0.013348769645855506,0.09237924388398051,0.00047440818891967326,0.009133758813541587,48.43739419754163,0.0015329282304829123,4.065663969975156,0.5181375718407688,0.10014116302726585,0.0
197,crc_mono,-64.33888130869585,159.49031185715148,-59.50835791274211,50.92731216137337,45.0,67.33333333333333,1.6345894583516007,0.022554507900236862,0.17395103024887326,0.0006549262979096006,0.004000322455273983,32.81501167331945,0.0008420933741057753,2.6107615833203552,1.4543452254068558,0.014269745497061587,0.0
198,crc_mono,-30.88455560650385,199.65840861278602,-1.2291096060403461,45.06693244231076,22.0,47.333333333333336,1.3583233421909955,0.023962543643184717,0.2550319089350543,0.00037892343674574816,0.003577412894909121,31.622316446840077,0.001782243068669728,5.714888355626343,1.3813385909477807,0.006008084657773745,0.0
199,crc_mono,-9.645100218996438,-6.499418407782775,-9.395045680369641,65.56841617012833,45.0,,3.2689786793242614,0.023193317128770246,0.2476138835448221,0.00044317407372779563,0.0017242567519382699,29.426278575466196,0.0026214793439089416,5.86140529063129,0.3035111782986779,0.08968774366698723,0.0
200,crc_mono,-66.29000088172059,-66.29000088172059,-46.95185050375521,67.04416377672685,180.0,,2.5175568630777496,0.024995436370824967,0.17917197416098282,0.0007354415232234834,0.002733485338571835,38.770463108416756,0.001412324995481507,1.4458858329915392,0.5923690485903952,0.3368000601931621,0.0
