study_id,study_label,grouping,time_h,conc_ngml,sd_ngml,n,dose_mg
49,Ahonen 1995,Control (Perpetrator Placebo),0.0,0.0,,12,7.5
49,Ahonen 1995,Control (Perpetrator Placebo),0.5,15.6351,23.0919,12,7.5
49,Ahonen 1995,Control (Perpetrator Placebo),1.0,28.0034,16.0241,12,7.5
49,Ahonen 1995,Control (Perpetrator Placebo),1.5,23.5013,10.8416,12,7.5
49,Ahonen 1995,Control (Perpetrator Placebo),2.0,18.455,,12,7.5
49,Ahonen 1995,Control (Perpetrator Placebo),3.0,11.7641,,12,7.5
49,Ahonen 1995,Control (Perpetrator Placebo),4.0,8.4751,,12,7.5
49,Ahonen 1995,Control (Perpetrator Placebo),5.0,5.3221,,12,7.5
49,Ahonen 1995,Control (Perpetrator Placebo),6.0,4.0738,,12,7.5
49,Ahonen 1995,Control (Perpetrator Placebo),7.0,3.5058,,12,7.5
49,Ahonen 1995,Control (Perpetrator Placebo),17.0,0.5447,,12,7.5
50,Ahonen 1995,with Perpetrator (Itraconazole),74.0,0.0,,12,7.5
50,Ahonen 1995,with Perpetrator (Itraconazole),74.5,40.26,61.2704,12,7.5
50,Ahonen 1995,with Perpetrator (Itraconazole),75.0,64.1932,41.4759,12,7.5
50,Ahonen 1995,with Perpetrator (Itraconazole),75.5,64.4534,25.4501,12,7.5
50,Ahonen 1995,with Perpetrator (Itraconazole),76.0,63.4891,22.151,12,7.5
50,Ahonen 1995,with Perpetrator (Itraconazole),77.0,54.0767,16.4954,12,7.5
50,Ahonen 1995,with Perpetrator (Itraconazole),78.0,46.1614,16.0241,12,7.5
50,Ahonen 1995,with Perpetrator (Itraconazole),79.0,34.5732,16.9667,12,7.5
50,Ahonen 1995,with Perpetrator (Itraconazole),80.0,27.8829,12.725,12,7.5
50,Ahonen 1995,with Perpetrator (Itraconazole),81.0,24.8664,,12,7.5
50,Ahonen 1995,with Perpetrator (Itraconazole),91.0,10.0673,,12,7.5
51,Allonen 1981,oral,0.1666666716337204,10.3399,24.8122,6,15.0
51,Allonen 1981,oral,0.3333333432674408,173.1485,28.2111,6,15.0
51,Allonen 1981,oral,0.75,173.8283,13.2558,6,15.0
51,Allonen 1981,oral,1.0,153.7746,22.093,6,15.0
51,Allonen 1981,oral,1.5,153.0948,27.1914,6,15.0
51,Allonen 1981,oral,2.0,130.6619,19.3739,6,15.0
51,Allonen 1981,oral,2.5,120.1252,11.2165,6,15.0
51,Allonen 1981,oral,3.0,105.1699,13.5957,6,15.0
51,Allonen 1981,oral,4.0,86.4758,17.6744,6,15.0
51,Allonen 1981,oral,5.0,61.6637,13.9356,6,15.0
51,Allonen 1981,oral,6.0,30.7335,14.2755,6,15.0
51,Allonen 1981,oral,7.0,15.0984,18.6941,6,15.0
53,Backman 1996,Control (Perpetrator Placebo),0.5,8.5872,10.0961,10,15.0
53,Backman 1996,Control (Perpetrator Placebo),1.0,46.5688,24.0217,10,15.0
53,Backman 1996,Control (Perpetrator Placebo),1.5,43.4862,14.6219,10,15.0
53,Backman 1996,Control (Perpetrator Placebo),2.0,37.4312,9.3998,10,15.0
53,Backman 1996,Control (Perpetrator Placebo),3.0,23.6697,9.7479,10,15.0
53,Backman 1996,Control (Perpetrator Placebo),4.0,17.0642,8.3554,10,15.0
53,Backman 1996,Control (Perpetrator Placebo),5.0,10.4587,5.2221,10,15.0
53,Backman 1996,Control (Perpetrator Placebo),6.0,7.4862,3.4814,10,15.0
53,Backman 1996,Control (Perpetrator Placebo),8.0,5.0642,,10,15.0
53,Backman 1996,Control (Perpetrator Placebo),10.0,3.3028,,10,15.0
54,Backman 1996,with Perpetrator (Rifampicin),113.5,1.9817,,10,15.0
54,Backman 1996,with Perpetrator (Rifampicin),114.0,2.2018,,10,15.0
54,Backman 1996,with Perpetrator (Rifampicin),114.5,2.2018,,10,15.0
54,Backman 1996,with Perpetrator (Rifampicin),115.0,1.7615,,10,15.0
54,Backman 1996,with Perpetrator (Rifampicin),116.0,0.9908,,10,15.0
54,Backman 1996,with Perpetrator (Rifampicin),117.0,0.6606,,10,15.0
54,Backman 1996,with Perpetrator (Rifampicin),118.0,0.3303,,10,15.0
54,Backman 1996,with Perpetrator (Rifampicin),119.0,0.2202,,10,15.0
54,Backman 1996,with Perpetrator (Rifampicin),121.0,0.0,,10,15.0
54,Backman 1996,with Perpetrator (Rifampicin),123.0,0.0,,10,15.0
55,Backman 1998,Phase I (Control (Perpetrator Placebo)),0.5,25.1012,38.8664,9,15.0
55,Backman 1998,Phase I (Control (Perpetrator Placebo)),1.0,47.3684,38.8664,9,15.0
55,Backman 1998,Phase I (Control (Perpetrator Placebo)),1.5,53.8462,37.6518,9,15.0
55,Backman 1998,Phase I (Control (Perpetrator Placebo)),2.0,54.251,34.0081,9,15.0
55,Backman 1998,Phase I (Control (Perpetrator Placebo)),3.0,45.749,29.1498,9,15.0
55,Backman 1998,Phase I (Control (Perpetrator Placebo)),4.0,27.1255,21.8623,9,15.0
55,Backman 1998,Phase I (Control (Perpetrator Placebo)),5.0,18.6235,15.7895,9,15.0
55,Backman 1998,Phase I (Control (Perpetrator Placebo)),6.0,14.5749,,9,15.0
55,Backman 1998,Phase I (Control (Perpetrator Placebo)),8.0,8.9069,,9,15.0
55,Backman 1998,Phase I (Control (Perpetrator Placebo)),10.0,6.4777,,9,15.0
56,Backman 1998,Phase IV (during Perpetrator (Rifampicin)),113.5,2.0243,,9,15.0
56,Backman 1998,Phase IV (during Perpetrator (Rifampicin)),114.0,2.0243,,9,15.0
56,Backman 1998,Phase IV (during Perpetrator (Rifampicin)),114.5,1.2146,,9,15.0
56,Backman 1998,Phase IV (during Perpetrator (Rifampicin)),115.0,0.8097,,9,15.0
57,Backman 1998,Phase V (4 days after Perpetrator (Rifampicin)),185.5,10.9312,14.5749,9,15.0
57,Backman 1998,Phase V (4 days after Perpetrator (Rifampicin)),186.0,10.1215,,9,15.0
57,Backman 1998,Phase V (4 days after Perpetrator (Rifampicin)),186.5,7.6923,,9,15.0
57,Backman 1998,Phase V (4 days after Perpetrator (Rifampicin)),187.0,6.4777,,9,15.0
57,Backman 1998,Phase V (4 days after Perpetrator (Rifampicin)),188.0,3.2389,,9,15.0
57,Backman 1998,Phase V (4 days after Perpetrator (Rifampicin)),189.0,1.6194,,9,15.0
57,Backman 1998,Phase V (4 days after Perpetrator (Rifampicin)),190.0,1.2146,,9,15.0
58,Backman 1998,Phase II (during Perpetrator (Itraconazole)),74.5,121.4575,140.8906,9,15.0
58,Backman 1998,Phase II (during Perpetrator (Itraconazole)),75.0,144.5344,97.1661,9,15.0
58,Backman 1998,Phase II (during Perpetrator (Itraconazole)),75.5,165.1822,93.5222,9,15.0
58,Backman 1998,Phase II (during Perpetrator (Itraconazole)),76.0,161.9433,81.3766,9,15.0
58,Backman 1998,Phase II (during Perpetrator (Itraconazole)),77.0,142.915,54.6558,9,15.0
58,Backman 1998,Phase II (during Perpetrator (Itraconazole)),78.0,120.6478,46.1538,9,15.0
58,Backman 1998,Phase II (during Perpetrator (Itraconazole)),79.0,100.0,38.8664,9,15.0
58,Backman 1998,Phase II (during Perpetrator (Itraconazole)),80.0,87.8542,35.2227,9,15.0
58,Backman 1998,Phase II (during Perpetrator (Itraconazole)),82.0,69.2308,26.7206,9,15.0
58,Backman 1998,Phase II (during Perpetrator (Itraconazole)),84.0,54.6559,19.4332,9,15.0
58,Backman 1998,Phase II (during Perpetrator (Itraconazole)),93.0,26.7206,,9,15.0
59,Backman 1998,Phase III (4 days after Perpetrator (Itraconazole)),170.5,49.3927,70.4453,9,15.0
59,Backman 1998,Phase III (4 days after Perpetrator (Itraconazole)),171.0,94.7368,61.9433,9,15.0
59,Backman 1998,Phase III (4 days after Perpetrator (Itraconazole)),171.5,100.8097,54.6558,9,15.0
59,Backman 1998,Phase III (4 days after Perpetrator (Itraconazole)),172.0,102.4292,51.0123,9,15.0
59,Backman 1998,Phase III (4 days after Perpetrator (Itraconazole)),173.0,75.7085,44.9393,9,15.0
59,Backman 1998,Phase III (4 days after Perpetrator (Itraconazole)),174.0,54.251,36.4372,9,15.0
59,Backman 1998,Phase III (4 days after Perpetrator (Itraconazole)),175.0,40.8907,27.9352,9,15.0
59,Backman 1998,Phase III (4 days after Perpetrator (Itraconazole)),176.0,34.0081,25.5061,9,15.0
59,Backman 1998,Phase III (4 days after Perpetrator (Itraconazole)),178.0,23.4818,25.5061,9,15.0
59,Backman 1998,Phase III (4 days after Perpetrator (Itraconazole)),180.0,17.8138,20.6478,9,15.0
59,Backman 1998,Phase III (4 days after Perpetrator (Itraconazole)),189.0,7.2874,,9,15.0
104,Bornemann 1986,1 h after a meal,1.5,17.0074,,18,15.0
104,Bornemann 1986,1 h after a meal,1.75,26.7606,,18,15.0
104,Bornemann 1986,1 h after a meal,2.0,32.6278,,18,15.0
104,Bornemann 1986,1 h after a meal,2.25,35.018,,18,15.0
104,Bornemann 1986,1 h after a meal,2.5,35.0131,,18,15.0
104,Bornemann 1986,1 h after a meal,3.0,36.0089,,18,15.0
104,Bornemann 1986,1 h after a meal,4.0,28.891,,18,15.0
104,Bornemann 1986,1 h after a meal,5.0,24.8827,,18,15.0
104,Bornemann 1986,1 h after a meal,6.0,13.6177,,18,15.0
104,Bornemann 1986,1 h after a meal,7.0,10.2511,,18,15.0
104,Bornemann 1986,1 h after a meal,8.0,6.5102,,18,15.0
104,Bornemann 1986,1 h after a meal,9.0,5.0061,,18,15.0
104,Bornemann 1986,1 h after a meal,11.0,2.9183,,18,15.0
105,Bornemann 1986,1 h before a meal,0.25,12.1064,,18,15.0
105,Bornemann 1986,1 h before a meal,0.5,64.8891,,18,15.0
105,Bornemann 1986,1 h before a meal,0.75,60.4423,,18,15.0
105,Bornemann 1986,1 h before a meal,1.0,58.3311,,18,15.0
105,Bornemann 1986,1 h before a meal,1.25,53.1899,,18,15.0
105,Bornemann 1986,1 h before a meal,1.5,45.8313,,18,15.0
105,Bornemann 1986,1 h before a meal,2.0,35.0032,,18,15.0
105,Bornemann 1986,1 h before a meal,3.0,23.0306,,18,15.0
105,Bornemann 1986,1 h before a meal,4.0,16.9724,,18,15.0
105,Bornemann 1986,1 h before a meal,5.0,10.8552,,18,15.0
105,Bornemann 1986,1 h before a meal,6.0,7.7214,,18,15.0
105,Bornemann 1986,1 h before a meal,7.0,5.8954,,18,15.0
105,Bornemann 1986,1 h before a meal,8.0,4.4066,,18,15.0
105,Bornemann 1986,1 h before a meal,10.0,2.7381,,18,15.0
106,Bornemann 1986,with a meal,0.25,7.2176,,18,15.0
106,Bornemann 1986,with a meal,0.5,42.7216,,18,15.0
106,Bornemann 1986,with a meal,0.75,46.8352,,18,15.0
106,Bornemann 1986,with a meal,1.0,42.7082,,18,15.0
106,Bornemann 1986,with a meal,1.25,47.1544,,18,15.0
106,Bornemann 1986,with a meal,1.5,41.5027,,18,15.0
106,Bornemann 1986,with a meal,2.0,39.2043,,18,15.0
106,Bornemann 1986,with a meal,3.0,29.7218,,18,15.0
106,Bornemann 1986,with a meal,4.0,22.8546,,18,15.0
106,Bornemann 1986,with a meal,5.0,15.0375,,18,15.0
106,Bornemann 1986,with a meal,6.0,9.6862,,18,15.0
106,Bornemann 1986,with a meal,7.0,6.6974,,18,15.0
106,Bornemann 1986,with a meal,8.0,5.0774,,18,15.0
106,Bornemann 1986,with a meal,10.0,2.981,,18,15.0
106,Bornemann 1986,with a meal,12.0,1.9742,,18,15.0
107,Bornemann 1986,fasting condition,0.25,11.3585,,18,15.0
107,Bornemann 1986,fasting condition,0.5,50.9995,,18,15.0
107,Bornemann 1986,fasting condition,0.75,53.9648,,18,15.0
107,Bornemann 1986,fasting condition,1.0,52.0787,,18,15.0
107,Bornemann 1986,fasting condition,1.25,49.2015,,18,15.0
107,Bornemann 1986,fasting condition,1.5,42.6961,,18,15.0
107,Bornemann 1986,fasting condition,2.0,41.1976,,18,15.0
107,Bornemann 1986,fasting condition,3.0,30.7935,,18,15.0
107,Bornemann 1986,fasting condition,4.0,21.4428,,18,15.0
107,Bornemann 1986,fasting condition,5.0,14.2088,,18,15.0
107,Bornemann 1986,fasting condition,6.0,9.0879,,18,15.0
107,Bornemann 1986,fasting condition,7.0,7.5013,,18,15.0
107,Bornemann 1986,fasting condition,8.0,4.6636,,18,15.0
107,Bornemann 1986,fasting condition,10.0,2.6056,,18,15.0
112,Chung 2006,Control (Perpetrator Placebo),0.5,22.3581,12.4453,18,
112,Chung 2006,Control (Perpetrator Placebo),1.0,18.4656,5.1139,18,
112,Chung 2006,Control (Perpetrator Placebo),1.5,14.5731,4.2639,18,
112,Chung 2006,Control (Perpetrator Placebo),2.0,11.0223,5.1154,18,
112,Chung 2006,Control (Perpetrator Placebo),3.0,6.1359,3.2403,18,
112,Chung 2006,Control (Perpetrator Placebo),4.0,3.9777,2.0478,18,
112,Chung 2006,Control (Perpetrator Placebo),6.0,2.0448,1.0235,18,
113,Chung 2006,with Perpetrator (Rifampicin),166.25,3.5795,1.875,18,
113,Chung 2006,with Perpetrator (Rifampicin),166.5,3.5795,1.1932,18,
113,Chung 2006,with Perpetrator (Rifampicin),167.0,2.5568,0.6818,18,
113,Chung 2006,with Perpetrator (Rifampicin),167.5,1.3636,0.8523,18,
113,Chung 2006,with Perpetrator (Rifampicin),168.0,1.0227,0.3409,18,
114,Chung 2006,with Perpetrator (Ketoconazole),118.5,53.3361,27.5001,18,
114,Chung 2006,with Perpetrator (Ketoconazole),119.0,48.1723,16.6672,18,
114,Chung 2006,with Perpetrator (Ketoconazole),120.0,40.0109,12.3339,18,
114,Chung 2006,with Perpetrator (Ketoconazole),122.0,29.3554,11.0002,18,
114,Chung 2006,with Perpetrator (Ketoconazole),124.0,21.867,7.5,18,
114,Chung 2006,with Perpetrator (Ketoconazole),126.0,17.0445,6.9998,18,
114,Chung 2006,with Perpetrator (Ketoconazole),130.0,12.3998,4.6665,18,
114,Chung 2006,with Perpetrator (Ketoconazole),142.0,5.1333,3.1674,18,
114,Chung 2006,with Perpetrator (Ketoconazole),148.0,5.167,2.5002,18,
118,Darwish 2008,oral,0.17,3.6858,4.195,24,5.0
118,Darwish 2008,oral,0.33,13.4596,7.7715,24,5.0
118,Darwish 2008,oral,0.5,15.2569,9.981,24,5.0
118,Darwish 2008,oral,0.75,14.8378,6.3351,24,5.0
118,Darwish 2008,oral,1.0,13.8398,5.909,24,5.0
118,Darwish 2008,oral,1.5,11.3881,4.8622,24,5.0
118,Darwish 2008,oral,2.0,8.6195,3.6802,24,5.0
118,Darwish 2008,oral,2.5,7.0926,3.0282,24,5.0
118,Darwish 2008,oral,3.0,5.7555,2.4573,24,5.0
118,Darwish 2008,oral,4.0,4.2366,0.8855,24,5.0
118,Darwish 2008,oral,6.0,2.0823,0.8891,24,5.0
118,Darwish 2008,oral,9.0,1.1764,0.5023,24,5.0
118,Darwish 2008,oral,12.0,0.693,0.4533,24,5.0
118,Darwish 2008,oral,24.0,0.1436,0.2005,24,5.0
128,Eap 2004,0.075 mg Control (Perpetrator Placebo),0.5,0.2437,1.5987,21,0.075
128,Eap 2004,0.075 mg Control (Perpetrator Placebo),1.0,0.2283,1.3321,21,0.075
128,Eap 2004,0.075 mg Control (Perpetrator Placebo),1.5,0.1606,1.4979,21,0.075
128,Eap 2004,0.075 mg Control (Perpetrator Placebo),2.0,0.1058,1.5576,21,0.075
128,Eap 2004,0.075 mg Control (Perpetrator Placebo),3.0,0.0653,1.8213,21,0.075
128,Eap 2004,0.075 mg Control (Perpetrator Placebo),4.0,0.051,1.7288,21,0.075
128,Eap 2004,0.075 mg Control (Perpetrator Placebo),6.0,0.0383,1.6409,21,0.075
129,Eap 2004,0.075 mg with Perpetrator (Rifampicin),90.5,0.0497,1.1693,4,0.075
129,Eap 2004,0.075 mg with Perpetrator (Rifampicin),91.0,0.0636,1.3495,4,0.075
129,Eap 2004,0.075 mg with Perpetrator (Rifampicin),91.5,0.0409,2.102,4,0.075
129,Eap 2004,0.075 mg with Perpetrator (Rifampicin),92.0,0.0311,1.248,4,0.075
129,Eap 2004,0.075 mg with Perpetrator (Rifampicin),93.0,0.0378,1.4404,4,0.075
129,Eap 2004,0.075 mg with Perpetrator (Rifampicin),94.0,0.0311,,4,0.075
130,Eap 2004,0.075 mg with Perpetrator (Ketoconazole),48.5,1.0354,1.2644,4,0.075
130,Eap 2004,0.075 mg with Perpetrator (Ketoconazole),49.0,1.0767,1.2159,4,0.075
130,Eap 2004,0.075 mg with Perpetrator (Ketoconazole),49.5,0.8405,1.1542,4,0.075
130,Eap 2004,0.075 mg with Perpetrator (Ketoconazole),50.0,0.6647,1.2159,4,0.075
130,Eap 2004,0.075 mg with Perpetrator (Ketoconazole),51.0,0.5122,1.3852,4,0.075
130,Eap 2004,0.075 mg with Perpetrator (Ketoconazole),52.0,0.3698,1.4034,4,0.075
130,Eap 2004,0.075 mg with Perpetrator (Ketoconazole),54.0,0.2167,1.7514,4,0.075
131,Eap 2004,7.5 mg Control (Perpetrator Placebo),0.5,23.3305,1.5374,13,7.5
131,Eap 2004,7.5 mg Control (Perpetrator Placebo),1.0,15.9872,1.3673,13,7.5
131,Eap 2004,7.5 mg Control (Perpetrator Placebo),1.5,13.8519,1.3321,13,7.5
131,Eap 2004,7.5 mg Control (Perpetrator Placebo),2.0,10.9553,1.4593,13,7.5
131,Eap 2004,7.5 mg Control (Perpetrator Placebo),3.0,7.5071,1.5987,13,7.5
131,Eap 2004,7.5 mg Control (Perpetrator Placebo),4.0,4.8829,1.6197,13,7.5
131,Eap 2004,7.5 mg Control (Perpetrator Placebo),6.0,2.4156,1.8694,13,7.5
131,Eap 2004,7.5 mg Control (Perpetrator Placebo),8.0,1.4914,1.8939,13,7.5
132,Eap 2004,7.5 mg with Perpetrator (Rifampicin),114.5,2.8245,1.1846,4,7.5
132,Eap 2004,7.5 mg with Perpetrator (Rifampicin),115.0,1.2265,1.2002,4,7.5
132,Eap 2004,7.5 mg with Perpetrator (Rifampicin),115.5,0.7475,1.1392,4,7.5
132,Eap 2004,7.5 mg with Perpetrator (Rifampicin),116.0,0.4496,1.2002,4,7.5
132,Eap 2004,7.5 mg with Perpetrator (Rifampicin),117.0,0.2501,1.0535,4,7.5
132,Eap 2004,7.5 mg with Perpetrator (Rifampicin),118.0,0.1428,1.2644,4,7.5
132,Eap 2004,7.5 mg with Perpetrator (Rifampicin),120.0,0.0612,1.2978,4,7.5
132,Eap 2004,7.5 mg with Perpetrator (Rifampicin),122.0,0.0448,1.3148,4,7.5
184,Greenblat 1984,"po - f, 136kg, 36y (obese female)",0.5,7.4235,,10,10.0
184,Greenblat 1984,"po - f, 136kg, 36y (obese female)",0.75,17.6505,,10,10.0
184,Greenblat 1984,"po - f, 136kg, 36y (obese female)",1.0,23.6628,,10,10.0
184,Greenblat 1984,"po - f, 136kg, 36y (obese female)",1.5,15.3849,,10,10.0
184,Greenblat 1984,"po - f, 136kg, 36y (obese female)",2.5,21.8128,,10,10.0
184,Greenblat 1984,"po - f, 136kg, 36y (obese female)",3.0,12.8268,,10,10.0
184,Greenblat 1984,"po - f, 136kg, 36y (obese female)",4.0,6.9164,,10,10.0
184,Greenblat 1984,"po - f, 136kg, 36y (obese female)",6.0,4.5152,,10,10.0
184,Greenblat 1984,"po - f, 136kg, 36y (obese female)",8.0,5.2672,,10,10.0
184,Greenblat 1984,"po - f, 136kg, 36y (obese female)",10.0,4.7144,,10,10.0
184,Greenblat 1984,"po - f, 136kg, 36y (obese female)",12.0,3.843,,10,10.0
184,Greenblat 1984,"po - f, 136kg, 36y (obese female)",15.0,2.7901,,10,10.0
184,Greenblat 1984,"po - f, 136kg, 36y (obese female)",24.0,1.2941,,10,10.0
185,Greenblat 1984,"po - f, 61kg, 37y (normal female)",0.25,24.9492,,10,10.0
185,Greenblat 1984,"po - f, 61kg, 37y (normal female)",0.5,68.1008,,10,10.0
185,Greenblat 1984,"po - f, 61kg, 37y (normal female)",0.75,60.7326,,10,10.0
185,Greenblat 1984,"po - f, 61kg, 37y (normal female)",1.0,38.1262,,10,10.0
185,Greenblat 1984,"po - f, 61kg, 37y (normal female)",1.5,23.544,,10,10.0
185,Greenblat 1984,"po - f, 61kg, 37y (normal female)",2.0,27.0394,,10,10.0
185,Greenblat 1984,"po - f, 61kg, 37y (normal female)",2.5,17.3919,,10,10.0
185,Greenblat 1984,"po - f, 61kg, 37y (normal female)",3.0,13.8326,,10,10.0
185,Greenblat 1984,"po - f, 61kg, 37y (normal female)",4.0,8.3323,,10,10.0
185,Greenblat 1984,"po - f, 61kg, 37y (normal female)",6.0,4.1569,,10,10.0
185,Greenblat 1984,"po - f, 61kg, 37y (normal female)",8.0,3.0437,,10,10.0
185,Greenblat 1984,"po - f, 61kg, 37y (normal female)",12.0,1.3199,,10,10.0
186,Greenblat 1984,"po - m, 70kg, 32y (young male)",0.17,21.9648,,10,10.0
186,Greenblat 1984,"po - m, 70kg, 32y (young male)",0.25,96.0984,,10,10.0
186,Greenblat 1984,"po - m, 70kg, 32y (young male)",0.5,58.1666,,10,10.0
186,Greenblat 1984,"po - m, 70kg, 32y (young male)",0.75,44.9126,,10,10.0
186,Greenblat 1984,"po - m, 70kg, 32y (young male)",1.0,32.4959,,10,10.0
186,Greenblat 1984,"po - m, 70kg, 32y (young male)",1.5,31.5162,,10,10.0
186,Greenblat 1984,"po - m, 70kg, 32y (young male)",2.0,23.0053,,10,10.0
186,Greenblat 1984,"po - m, 70kg, 32y (young male)",2.5,20.5675,,10,10.0
186,Greenblat 1984,"po - m, 70kg, 32y (young male)",3.0,15.7669,,10,10.0
186,Greenblat 1984,"po - m, 70kg, 32y (young male)",4.0,8.1346,,10,10.0
186,Greenblat 1984,"po - m, 70kg, 32y (young male)",6.0,3.0679,,10,10.0
186,Greenblat 1984,"po - m, 70kg, 32y (young male)",8.0,1.5126,,10,10.0
187,Greenblat 1984,"po - m, 80kg, 70y (elderly male)",0.5,43.0722,,9,10.0
187,Greenblat 1984,"po - m, 80kg, 70y (elderly male)",0.75,90.8631,,9,10.0
187,Greenblat 1984,"po - m, 80kg, 70y (elderly male)",1.0,57.7411,,9,10.0
187,Greenblat 1984,"po - m, 80kg, 70y (elderly male)",1.5,44.9505,,9,10.0
187,Greenblat 1984,"po - m, 80kg, 70y (elderly male)",2.0,28.8146,,9,10.0
187,Greenblat 1984,"po - m, 80kg, 70y (elderly male)",2.5,24.3284,,9,10.0
187,Greenblat 1984,"po - m, 80kg, 70y (elderly male)",3.0,22.636,,9,10.0
187,Greenblat 1984,"po - m, 80kg, 70y (elderly male)",4.0,21.7815,,9,10.0
187,Greenblat 1984,"po - m, 80kg, 70y (elderly male)",6.0,12.9127,,9,10.0
187,Greenblat 1984,"po - m, 80kg, 70y (elderly male)",8.0,10.6711,,9,10.0
187,Greenblat 1984,"po - m, 80kg, 70y (elderly male)",12.0,6.7245,,9,10.0
187,Greenblat 1984,"po - m, 80kg, 70y (elderly male)",24.0,1.3174,,9,10.0
188,Greenblat 2003,Control (Perpetrator Placebo),0.5,11.059,1.7014,25,6.0
188,Greenblat 2003,Control (Perpetrator Placebo),1.0,15.8594,1.9444,25,6.0
188,Greenblat 2003,Control (Perpetrator Placebo),1.5,15.4948,1.2153,25,6.0
188,Greenblat 2003,Control (Perpetrator Placebo),2.0,13.6719,1.1545,25,6.0
188,Greenblat 2003,Control (Perpetrator Placebo),2.5,11.7274,0.9115,25,6.0
188,Greenblat 2003,Control (Perpetrator Placebo),3.0,9.6007,0.9722,25,6.0
188,Greenblat 2003,Control (Perpetrator Placebo),4.0,6.6233,1.033,25,6.0
188,Greenblat 2003,Control (Perpetrator Placebo),5.0,3.5851,0.5469,25,6.0
188,Greenblat 2003,Control (Perpetrator Placebo),6.0,2.7951,0.4253,25,6.0
188,Greenblat 2003,Control (Perpetrator Placebo),8.0,1.7622,,25,6.0
189,Greenblat 2003,with Perpetrator (GFJ),0.5,18.9583,2.066,25,6.0
189,Greenblat 2003,with Perpetrator (GFJ),1.0,26.0677,2.6736,25,6.0
189,Greenblat 2003,with Perpetrator (GFJ),1.5,24.7309,2.309,25,6.0
189,Greenblat 2003,with Perpetrator (GFJ),2.0,21.6319,1.8229,25,6.0
189,Greenblat 2003,with Perpetrator (GFJ),2.5,17.9861,1.7014,25,6.0
189,Greenblat 2003,with Perpetrator (GFJ),3.0,15.6163,1.7622,25,6.0
189,Greenblat 2003,with Perpetrator (GFJ),4.0,9.9653,1.276,25,6.0
189,Greenblat 2003,with Perpetrator (GFJ),5.0,6.5625,0.9722,25,6.0
189,Greenblat 2003,with Perpetrator (GFJ),6.0,4.9826,0.7899,25,6.0
189,Greenblat 2003,with Perpetrator (GFJ),8.0,3.099,0.4861,25,6.0
203,Wiesinger 2020,Control phase (no RIF),0.5,4.58,,65,1.0
203,Wiesinger 2020,Control phase (no RIF),1.0,4.0,,65,1.0
203,Wiesinger 2020,Control phase (no RIF),1.5,2.77,,65,1.0
203,Wiesinger 2020,Control phase (no RIF),2.0,1.98,,65,1.0
203,Wiesinger 2020,Control phase (no RIF),2.5,1.4,,65,1.0
203,Wiesinger 2020,Control phase (no RIF),3.0,1.13,,65,1.0
203,Wiesinger 2020,Control phase (no RIF),3.5,0.933,,65,1.0
203,Wiesinger 2020,Control phase (no RIF),4.0,0.771,,65,1.0
203,Wiesinger 2020,Control phase (no RIF),5.0,0.51,,65,1.0
203,Wiesinger 2020,Control phase (no RIF),6.0,0.395,,65,1.0
203,Wiesinger 2020,Control phase (no RIF),8.0,0.281,,65,1.0
203,Wiesinger 2020,Control phase (no RIF),12.0,0.165,,65,1.0
203,Wiesinger 2020,Control phase (no RIF),15.0,0.119,,65,1.0
203,Wiesinger 2020,Control phase (no RIF),24.0,0.0393,,65,1.0
204,Wiesinger 2020,Weak-induction phase (RIF 10 mg),180.5,3.14,,65,1.0
204,Wiesinger 2020,Weak-induction phase (RIF 10 mg),181.0,2.44,,65,1.0
204,Wiesinger 2020,Weak-induction phase (RIF 10 mg),181.5,1.49,,65,1.0
204,Wiesinger 2020,Weak-induction phase (RIF 10 mg),182.0,1.01,,65,1.0
204,Wiesinger 2020,Weak-induction phase (RIF 10 mg),182.5,0.74,,65,1.0
204,Wiesinger 2020,Weak-induction phase (RIF 10 mg),183.0,0.54,,65,1.0
204,Wiesinger 2020,Weak-induction phase (RIF 10 mg),183.5,0.438,,65,1.0
204,Wiesinger 2020,Weak-induction phase (RIF 10 mg),184.0,0.369,,65,1.0
204,Wiesinger 2020,Weak-induction phase (RIF 10 mg),185.0,0.243,,65,1.0
204,Wiesinger 2020,Weak-induction phase (RIF 10 mg),186.0,0.188,,65,1.0
204,Wiesinger 2020,Weak-induction phase (RIF 10 mg),188.0,0.128,,65,1.0
204,Wiesinger 2020,Weak-induction phase (RIF 10 mg),192.0,0.0849,,65,1.0
204,Wiesinger 2020,Weak-induction phase (RIF 10 mg),195.0,0.053,,65,1.0
204,Wiesinger 2020,Weak-induction phase (RIF 10 mg),204.0,0.0186,,65,1.0
205,Wiesinger 2020,Strong-induction phase (RIF 600 mg),444.5,0.903,,65,1.0
205,Wiesinger 2020,Strong-induction phase (RIF 600 mg),445.0,0.726,,65,1.0
205,Wiesinger 2020,Strong-induction phase (RIF 600 mg),445.5,0.446,,65,1.0
205,Wiesinger 2020,Strong-induction phase (RIF 600 mg),446.0,0.278,,65,1.0
205,Wiesinger 2020,Strong-induction phase (RIF 600 mg),446.5,0.202,,65,1.0
205,Wiesinger 2020,Strong-induction phase (RIF 600 mg),447.0,0.147,,65,1.0
205,Wiesinger 2020,Strong-induction phase (RIF 600 mg),447.5,0.117,,65,1.0
205,Wiesinger 2020,Strong-induction phase (RIF 600 mg),448.0,0.0927,,65,1.0
